,Car_Name,Car_Brand,Engine Capacity,Category,model Year,Milage,Fuel Type,Transmission,City Registered,Price
6394,Passo,Toyota,1000 cc,Hatchback,2010,"193,000 km",Petrol,Automatic,Islamabad,PKR 21.5 lacs
6395,Passo,Toyota,1000 cc,Hatchback,2018,"90,000 km",Petrol,Automatic,Islamabad,PKR 38 lacs
6396,Passo,Toyota,1000 cc,Hatchback,2011,"100,000 km",Petrol,Automatic,Sindh,PKR 24 lacs
6397,Passo,Toyota,1000 cc,Hatchback,2008,"83,000 km",Petrol,Automatic,Karachi,PKR 16 lacs
6398,Passo,Toyota,1000 cc,Hatchback,2013,"119,000 km",Petrol,Automatic,Islamabad,PKR 32.5 lacs
6399,Passo,Toyota,1000 cc,Hatchback,2007,"130,000 km",Petrol,Automatic,Sindh,PKR 17.2 lacs
6400,Passo,Toyota,1000 cc,Hatchback,2023,"2,700 km",Petrol,Automatic,Un-Registered,PKR 48.5 lacs
6401,Passo,Toyota,1000 cc,Hatchback,2010,"115,000 km",Petrol,Automatic,Karachi,PKR 22.9 lacs
6402,Passo,Toyota,1000 cc,Hatchback,2018,"81,000 km",Petrol,Automatic,Islamabad,PKR 37.5 lacs
6403,Passo,Toyota,1000 cc,Hatchback,2015,"105,000 km",Petrol,Automatic,Islamabad,PKR 27.65 lacs
6404,Passo,Toyota,1000 cc,N/A,2004,"131,000 km",Petrol,Automatic,Islamabad,PKR 18.25 lacs
6405,Passo,Toyota,1000 cc,Hatchback,2010,120 km,Petrol,Automatic,Islamabad,PKR 24.2 lacs
6406,Passo,Toyota,1000 cc,Hatchback,2014,"106,000 km",Petrol,Automatic,Sindh,PKR 25.5 lacs
6407,Passo,Toyota,1000 cc,Hatchback,2019,"80,000 km",Petrol,Automatic,Un-Registered,PKR 39 lacs
6408,Passo,Toyota,1000 cc,Hatchback,2012,"87,500 km",Petrol,Automatic,Islamabad,PKR 25.8 lacs
6409,Passo,Toyota,1000 cc,Hatchback,2014,"130,000 km",Petrol,Automatic,Lahore,PKR 29.5 lacs
6410,Swift,Suzuki,1300 cc,Hatchback,2021,"55,000 km",Petrol,Manual,Islamabad,PKR 32 lacs
6411,Passo,Toyota,1000 cc,Hatchback,2018,"82,000 km",Petrol,Automatic,Sindh,PKR 37.5 lacs
6412,Passo,Toyota,1000 cc,N/A,2008,"115,000 km",Petrol,Automatic,Sindh,PKR 16.8 lacs
6413,Passo,Toyota,1000 cc,Hatchback,2015,"93,000 km",Petrol,Automatic,Karachi,PKR 27 lacs
6414,Passo,Toyota,1000 cc,Hatchback,2012,"128,396 km",Petrol,Automatic,Islamabad,PKR 26.8 lacs
6415,Passo,Toyota,1000 cc,Hatchback,2015,"75,000 km",Petrol,Automatic,Karachi,PKR 24.35 lacs
6416,Passo,Toyota,1000 cc,N/A,2020,"42,398 km",Petrol,Automatic,Un-Registered,PKR 44.5 lacs
6417,Passo,Toyota,1000 cc,N/A,2021,"22,279 km",Petrol,Automatic,Un-Registered,PKR 44 lacs
6418,Passo,Toyota,1000 cc,Hatchback,2007,"90,000 km",Petrol,Automatic,Sindh,PKR 20.5 lacs
6419,Passo,Toyota,1000 cc,Hatchback,2016,"90,000 km",Petrol,Automatic,Karachi,PKR 31 lacs
6420,Passo,Toyota,1000 cc,Hatchback,2020,"10,000 km",Petrol,Automatic,Un-Registered,PKR 41.25 lacs
6421,Passo,Toyota,1000 cc,Hatchback,2016,"76,000 km",Petrol,Automatic,Karachi,PKR 28.9 lacs
6422,Passo,Toyota,1000 cc,Hatchback,2013,"80,000 km",Petrol,Automatic,Punjab,PKR 27 lacs
6423,Passo,Toyota,1000 cc,Hatchback,2020,"45,000 km",Petrol,Automatic,Punjab,PKR 43 lacs
6424,Passo,Toyota,1000 cc,Hatchback,2017,"63,500 km",Petrol,Automatic,Islamabad,PKR 36.5 lacs
6425,Passo,Toyota,1000 cc,Hatchback,2013,"80,000 km",Petrol,Automatic,Punjab,PKR 26.5 lacs
6426,Passo,Toyota,1000 cc,Hatchback,2006,"205,000 km",Petrol,Automatic,Karachi,PKR 17.5 lacs
6427,Passo,Toyota,100 cc,Hatchback,2021,"39,500 km",Petrol,Automatic,Un-Registered,PKR 41.5 lacs
6428,Passo,Toyota,1000 cc,Hatchback,2018,"56,000 km",Petrol,Automatic,Sindh,PKR 36 lacs
6429,Passo,Toyota,1000 cc,N/A,2018,"104,000 km",Petrol,Automatic,Punjab,PKR 36 lacs
6430,Passo,Toyota,1000 cc,Hatchback,2012,"72,600 km",Petrol,Automatic,Karachi,PKR 23 lacs
6431,Passo,Toyota,800 cc,N/A,2008,"125,000 km",Petrol,Automatic,Karachi,PKR 18 lacs
6432,Passo,Toyota,1000 cc,Hatchback,2012,"96,000 km",Petrol,Automatic,Lahore,PKR 25.3 lacs
6433,Passo,Toyota,10000 cc,Hatchback,2016,"90,000 km",Petrol,Automatic,Punjab,PKR 32.8 lacs
6434,Passo,Toyota,1000 cc,Hatchback,2014,"102,000 km",Petrol,Automatic,Karachi,PKR 26 lacs
6435,Passo,Toyota,1000 cc,Hatchback,2020,"18,800 km",Petrol,Automatic,Un-Registered,PKR 42.5 lacs
6436,Passo,Toyota,1000 cc,Hatchback,2020,"45,000 km",Petrol,Automatic,Un-Registered,PKR 43.5 lacs
6437,Passo,Toyota,1000 cc,Hatchback,2013,"140,000 km",Petrol,Automatic,Islamabad,PKR 30.5 lacs
6438,Passo,Toyota,1000 cc,Hatchback,2007,"116,000 km",Petrol,Automatic,Lahore,PKR 19.5 lacs
6439,Passo,Toyota,1000 cc,Hatchback,2015,"100,000 km",Petrol,Automatic,Sindh,PKR 28.5 lacs
6440,Passo,Toyota,1000 cc,Hatchback,2014,"90,000 km",Petrol,Automatic,Islamabad,PKR 27 lacs
6441,Passo,Toyota,1000 cc,Hatchback,2011,"80,000 km",Petrol,Automatic,Islamabad,PKR 26 lacs
6442,Passo,Toyota,1000 cc,Hatchback,2018,"80,000 km",Petrol,Automatic,Karachi,PKR 33 lacs
6443,Passo,Toyota,1000 cc,Hatchback,2014,"77,431 km",Petrol,Automatic,Un-Registered,PKR 28.99 lacs
6444,Passo,Toyota,1000 cc,Hatchback,2010,"82,000 km",Petrol,Automatic,Sindh,PKR 19.25 lacs
6445,Passo,Toyota,1000 cc,N/A,2019,"30,000 km",Petrol,Automatic,Un-Registered,PKR 37.5 lacs
6446,Passo,Toyota,1000 cc,Hatchback,2016,"53,500 km",Petrol,Automatic,Lahore,PKR 33.4 lacs
6447,Passo,Toyota,1000 cc,Hatchback,2016,"82,000 km",Petrol,Automatic,Karachi,PKR 30.25 lacs
6448,Passo,Toyota,1000 cc,Hatchback,2017,"66,000 km",Petrol,Automatic,Punjab,PKR 33.25 lacs
6449,Passo,Toyota,1000 cc,Hatchback,2016,"160,000 km",Petrol,Automatic,Islamabad,PKR 31.5 lacs
6450,Passo,Toyota,1000 cc,Hatchback,2016,"72,000 km",Petrol,Automatic,Lahore,PKR 31.5 lacs
6451,Passo,Toyota,1000 cc,N/A,2007,"101,000 km",Petrol,Automatic,Karachi,PKR 16 lacs
6452,Passo,Toyota,1000 cc,Hatchback,2016,"80,000 km",Petrol,Automatic,Islamabad,PKR 35.5 lacs
6453,Passo,Toyota,1000 cc,Hatchback,2020,"11,000 km",Petrol,Automatic,Un-Registered,PKR 39 lacs
6454,Passo,Toyota,1000 cc,Hatchback,2021,"3,421 km",Petrol,Automatic,Un-Registered,PKR 43.5 lacs
6455,Passo,Toyota,1000 cc,N/A,2006,"191,000 km",Petrol,Automatic,Lahore,PKR 18.75 lacs
6456,Passo,Toyota,1000 cc,Hatchback,2020,"2,000 km",Petrol,Automatic,Un-Registered,PKR 47 lacs
6457,Passo,Toyota,1000 cc,Hatchback,2020,"24,000 km",Petrol,Automatic,Un-Registered,PKR 45.7 lacs
6458,Passo,Toyota,1000 cc,Hatchback,2018,"40,000 km",Petrol,Automatic,Un-Registered,PKR 35.5 lacs
6459,Passo,Toyota,1000 cc,Hatchback,2020,"90,000 km",Petrol,Automatic,Un-Registered,PKR 42 lacs
6460,Passo,Toyota,1000 cc,Hatchback,2009,"117,872 km",Petrol,Automatic,Islamabad,PKR 23 lacs
6461,Passo,Toyota,1000 cc,Hatchback,2014,"95,000 km",Petrol,Automatic,Islamabad,PKR 29.95 lacs
6462,Passo,Toyota,1000 cc,Hatchback,2018,"70,500 km",Petrol,Automatic,Un-Registered,PKR 40.75 lacs
6463,Passo,Toyota,1000 cc,Hatchback,2010,"110,000 km",Petrol,Automatic,Karachi,PKR 20.25 lacs
6464,Passo,Toyota,1000 cc,Hatchback,2020,"16,000 km",Petrol,Automatic,Un-Registered,PKR 37.75 lacs
6465,Passo,Toyota,1000 cc,N/A,2014,"139,000 km",Petrol,Automatic,Lahore,PKR 27.75 lacs
6466,Passo,Toyota,1000 cc,Hatchback,2022,150 km,Petrol,Automatic,Un-Registered,PKR 49.5 lacs
6467,Passo,Toyota,1000 cc,Hatchback,2017,"80,000 km",Petrol,Automatic,Islamabad,PKR 35.5 lacs
6468,Passo,Toyota,1000 cc,Hatchback,2021,"8,800 km",Petrol,Automatic,Un-Registered,PKR 46.9 lacs
6469,Passo,Toyota,1000 cc,Hatchback,2014,"84,000 km",Petrol,Automatic,Islamabad,PKR 29.5 lacs
6470,Passo,Toyota,1000 cc,Hatchback,2019,"54,000 km",Petrol,Automatic,Islamabad,PKR 36 lacs
6471,Passo,Toyota,1000 cc,N/A,2014,"82,000 km",Petrol,Automatic,Sindh,PKR 30.5 lacs
6472,Passo,Toyota,1000 cc,Hatchback,2015,"140,262 km",Petrol,Automatic,Islamabad,PKR 31 lacs
6473,Passo,Toyota,1000 cc,Hatchback,2017,"65,000 km",Petrol,Automatic,Un-Registered,PKR 34.5 lacs
6474,Passo,Toyota,1000 cc,Hatchback,2020,"103,000 km",Petrol,Automatic,Un-Registered,PKR 39 lacs
6475,Passo,Toyota,1000 cc,Hatchback,2007,"105,045 km",Petrol,Automatic,Islamabad,PKR 20.5 lacs
6476,Passo,Toyota,1000 cc,Hatchback,2020,"26,800 km",Petrol,Automatic,Islamabad,PKR 43.5 lacs
6477,Passo,Toyota,1000 cc,N/A,2009,"110,000 km",Petrol,Automatic,Karachi,PKR 18.5 lacs
6478,Passo,Toyota,1000 cc,N/A,2018,"85,000 km",Petrol,Automatic,Sindh,PKR 35 lacs
6479,Passo,Toyota,1000 cc,Hatchback,2021,"12,000 km",Petrol,Automatic,Un-Registered,PKR 42 lacs
6480,Passo,Toyota,1000 cc,Hatchback,2017,"40,000 km",Petrol,Automatic,Un-Registered,PKR 31.5 lacs
6481,Passo,Toyota,1000 cc,Hatchback,2015,"89,000 km",Petrol,Automatic,Islamabad,PKR 28 lacs
6482,Passo,Toyota,996 cc,Hatchback,2017,"100,000 km",Petrol,Automatic,Islamabad,PKR 36 lacs
6483,Passo,Toyota,1000 cc,Hatchback,2015,"85,000 km",Petrol,Automatic,Islamabad,PKR 31.3 lacs
6484,Passo,Toyota,1000 cc,Hatchback,2020,"8,200 km",Petrol,Automatic,Un-Registered,PKR 39.5 lacs
6485,Passo,Toyota,1000 cc,Hatchback,2019,"39,000 km",Petrol,Automatic,Sindh,PKR 36.25 lacs
6486,Passo,Toyota,1000 cc,Hatchback,2006,"12,345 km",Petrol,Automatic,Karachi,PKR 17.5 lacs
6487,Passo,Toyota,1300 cc,Hatchback,2009,"89,000 km",Petrol,Automatic,Sindh,PKR 19.5 lacs
6488,Passo,Toyota,1000 cc,Hatchback,2021,"45,000 km",Petrol,Automatic,Islamabad,PKR 42.3 lacs
6489,Passo,Toyota,1000 cc,N/A,2012,"165,040 km",Petrol,Automatic,Islamabad,PKR 24.5 lacs
6490,Passo,Toyota,1300 cc,Hatchback,2013,"80,000 km",Petrol,Automatic,Lahore,PKR 23.95 lacs
6491,Passo,Toyota,1000 cc,Hatchback,2021,"8,100 km",Petrol,Automatic,Un-Registered,PKR 42 lacs
6492,Passo,Toyota,1000 cc,Hatchback,2013,"90,000 km",Petrol,Automatic,Lahore,PKR 25.5 lacs
6493,Prius,Toyota,1800 cc,N/A,2023,502 km,Hybrid,Automatic,Un-Registered,PKR 1.58 crore
6494,Prius,Toyota,1497 cc,Sedan,2011,"98,000 km",Petrol,Automatic,Karachi,PKR 36.25 lacs
6495,Grace,Honda,1500 cc,Sedan,2018,"99,000 km",Petrol,Automatic,Sindh,PKR 54.5 lacs
6496,Prius,Toyota,1500 cc,N/A,2007,"90,000 km",Petrol,Automatic,Islamabad,PKR 32.5 lacs
6497,Prius,Toyota,1800 cc,Sedan,2020,"106,500 km",Hybrid,Automatic,Un-Registered,PKR 1 crore
6498,Prius,Toyota,1800 cc,N/A,2014,"117,000 km",Hybrid,Automatic,Islamabad,PKR 51 lacs
6499,Prius,Toyota,1800 cc,Sedan,2018,"130,000 km",Hybrid,Automatic,Un-Registered,PKR 70.25 lacs
6500,Prius,Toyota,1800 cc,MPV,2014,"154,800 km",Petrol,Automatic,Islamabad,PKR 58 lacs
6501,Prius,Toyota,1500 cc,Sedan,2007,"121,000 km",Petrol,Automatic,Lahore,PKR 26.75 lacs
6502,Prius,Toyota,1500 cc,Sedan,2006,"150,000 km",Petrol,Automatic,Lahore,PKR 26 lacs
6503,Prius,Toyota,1800 cc,Sedan,2018,"89,000 km",Hybrid,Automatic,Un-Registered,PKR 79.9 lacs
6504,Prius,Toyota,1800 cc,N/A,2012,"76,200 km",Hybrid,Automatic,Islamabad,PKR 43.75 lacs
6505,Prius,Toyota,1800 cc,MPV,2011,"128,000 km",Hybrid,Automatic,Karachi,PKR 43 lacs
6506,Prius,Toyota,1800 cc,Sedan,2010,"123,444 km",Hybrid,Automatic,Lahore,PKR 36.9 lacs
6507,Prius,Toyota,1800 cc,Sedan,2018,"160,000 km",Hybrid,Automatic,Islamabad,PKR 81.5 lacs
6508,Prius,Toyota,1500 cc,Sedan,2007,"180,000 km",Petrol,Automatic,Lahore,PKR 26.5 lacs
6509,Prius,Toyota,1800 cc,Sedan,2013,"193,000 km",Hybrid,Automatic,Islamabad,PKR 48.75 lacs
6510,Prius,Toyota,1800 cc,Sedan,2013,"114,000 km",Hybrid,Automatic,Sindh,PKR 39.75 lacs
6511,Civic,Honda,1800 cc,Sedan,2015,"69,900 km",Petrol,Automatic,Islamabad,PKR 42.99 lacs
6512,Corolla,Toyota,1600 cc,Sedan,2000,"106,000 km",Petrol,Manual,Islamabad,PKR 15 lacs
6513,Prius,Toyota,1800 cc,Sedan,2012,"127,000 km",Hybrid,Automatic,Islamabad,PKR 46.5 lacs
6514,Prius,Toyota,1800 cc,N/A,2013,"150,000 km",Hybrid,Automatic,Sindh,PKR 42 lacs
6515,Prius,Toyota,1500 cc,N/A,2010,"250,000 km",Hybrid,Automatic,Lahore,PKR 29.5 lacs
6516,Prius,Toyota,1800 cc,Sedan,2011,"115,000 km",Hybrid,Automatic,Islamabad,PKR 43.6 lacs
6517,Prius,Toyota,1800 cc,Sedan,2011,"145,000 km",Hybrid,Automatic,Karachi,PKR 35.5 lacs
6518,Prius,Toyota,1800 cc,Sedan,2019,"97,000 km",Hybrid,Automatic,Karachi,PKR 85 lacs
6519,Prius,Toyota,1800 cc,N/A,2013,"110,000 km",Hybrid,Automatic,Karachi,PKR 46 lacs
6520,Prius,Toyota,1800 cc,N/A,2014,1 km,Hybrid,Automatic,Karachi,PKR 46 lacs
6521,Prius,Toyota,1500 cc,Sedan,2008,"141,000 km",Petrol,Automatic,Lahore,PKR 31.5 lacs
6522,Prius,Toyota,1800 cc,N/A,2020,"46,000 km",Hybrid,Automatic,Un-Registered,PKR 98 lacs
6523,Prius,Toyota,1800 cc,Sedan,2011,"93,000 km",Hybrid,Automatic,Lahore,PKR 42 lacs
6524,Prius,Toyota,1800 cc,Sedan,2013,"125,000 km",Hybrid,Automatic,Punjab,PKR 44.5 lacs
6525,Alpha,United,1800 cc,N/A,2020,"88,000 km",Hybrid,Automatic,Un-Registered,PKR 85 lacs
6526,Prius,Toyota,1800 cc,Sedan,2019,"56,000 km",Petrol,Automatic,Un-Registered,Call for price
6527,Civic,Honda,1300 cc,Sedan,2007,"82,000 km",Petrol,Automatic,Islamabad,PKR 29.5 lacs
6528,Prius,Toyota,1800 cc,Sedan,2014,"170,000 km",Petrol,Automatic,Islamabad,PKR 51.5 lacs
6529,Prius,Toyota,1800 cc,Sedan,2021,"54,067 km",Petrol,Automatic,Un-Registered,PKR 1.3 crore
6530,Prius,Toyota,1800 cc,N/A,2013,"22,000 km",Hybrid,Automatic,Islamabad,PKR 47.99 lacs
6531,Prius,Toyota,1800 cc,Sedan,2012,"163,000 km",Hybrid,Automatic,Lahore,PKR 45.5 lacs
6532,Prius,Toyota,1800 cc,MPV,2012,"120,000 km",Hybrid,Automatic,Karachi,PKR 47 lacs
6533,Prius,Toyota,1500 cc,N/A,2010,"185,671 km",Hybrid,Automatic,Lahore,PKR 30.95 lacs
6534,Prius,Toyota,1500 cc,Sedan,2008,"141,000 km",Petrol,Automatic,Lahore,PKR 30.5 lacs
6535,Prius,Toyota,1500 cc,Sedan,2007,"121,000 km",Petrol,Automatic,Lahore,PKR 26.75 lacs
6536,Prius,Toyota,1800 cc,Sedan,2013,"120,000 km",Petrol,Automatic,Islamabad,PKR 47.5 lacs
6537,Prius,Toyota,1800 cc,Sedan,2013,"173,000 km",Petrol,Automatic,Islamabad,PKR 50 lacs
6538,Prius,Toyota,1500 cc,Sedan,2007,"151,000 km",Petrol,Automatic,Lahore,PKR 27.85 lacs
6539,Prius,Toyota,1800 cc,Sedan,2015,"100,000 km",Petrol,Automatic,Islamabad,PKR 54 lacs
6540,Prius,Toyota,1800 cc,N/A,2010,"1,234 km",Hybrid,Automatic,Lahore,PKR 35.8 lacs
6541,Prius,Toyota,1800 cc,Sedan,2015,"176,000 km",Petrol,Automatic,Lahore,PKR 40 lacs
6542,Prius,Toyota,1500 cc,Sedan,2006,"150,000 km",Petrol,Automatic,Lahore,PKR 26 lacs
6543,Prius,Toyota,1800 cc,Sedan,2010,160 km,Hybrid,Automatic,Islamabad,PKR 39.5 lacs
6544,Prius,Toyota,1500 cc,N/A,2010,"114,000 km",Hybrid,Automatic,Lahore,PKR 33 lacs
6545,Prius,Toyota,1800 cc,Sedan,2013,"165,000 km",Petrol,Automatic,Islamabad,PKR 46.96 lacs
6546,Prius,Toyota,1800 cc,N/A,2013,"124,000 km",Hybrid,Automatic,Islamabad,PKR 44.5 lacs
6547,Prius,Toyota,1800 cc,N/A,2011,"160,000 km",Hybrid,Automatic,Punjab,Call for price
6548,Prius,Toyota,1800 cc,N/A,2014,"95,000 km",Hybrid,Automatic,Islamabad,PKR 48.5 lacs
6549,Prius,Toyota,1800 cc,N/A,2012,"123,456 km",Hybrid,Automatic,Karachi,PKR 39.5 lacs
6550,Pixis,Toyota,660 cc,Hatchback,2017,"67,000 km",Petrol,Automatic,Islamabad,PKR 28.9 lacs
6551,Prius,Toyota,1800 cc,Sedan,2018,"89,000 km",Hybrid,Automatic,Un-Registered,PKR 79.9 lacs
6552,Prius,Toyota,1800 cc,N/A,2014,"160,000 km",Hybrid,Automatic,Islamabad,PKR 49 lacs
6553,Prius,Toyota,1500 cc,N/A,2009,"103,000 km",Hybrid,Automatic,Karachi,PKR 29.25 lacs
6554,Prius,Toyota,1800 cc,N/A,2010,"88,500 km",Petrol,Automatic,Lahore,PKR 52 lacs
6555,Prius,Toyota,1800 cc,N/A,2012,"76,200 km",Hybrid,Automatic,Islamabad,PKR 43.75 lacs
6556,Prius,Toyota,1500 cc,Sedan,2008,"161,000 km",Petrol,Automatic,Lahore,PKR 28.5 lacs
6557,Prius,Toyota,1800 cc,Sedan,2012,"144,026 km",Petrol,Automatic,Punjab,PKR 43.4 lacs
6558,Prius,Toyota,1800 cc,MPV,2014,"100,000 km",Petrol,Automatic,Islamabad,PKR 47 lacs
6559,Prius,Toyota,1500 cc,Sedan,2006,"130,000 km",Petrol,Automatic,Islamabad,PKR 26.75 lacs
6560,Prius,Toyota,1800 cc,Hatchback,2020,"25,000 km",Hybrid,Automatic,Punjab,PKR 1.35 crore
6561,Prius,Toyota,1800 cc,MPV,2012,"158,939 km",Hybrid,Automatic,Karachi,PKR 39 lacs
6562,Prius,Toyota,1800 cc,Sedan,2016,"56,000 km",Hybrid,Automatic,Karachi,PKR 67.5 lacs
6563,Prius,Toyota,1800 cc,N/A,2020,"49,000 km",Hybrid,Automatic,Sindh,PKR 95.5 lacs
6564,Prius,Toyota,1800 cc,Sedan,2020,"33,000 km",Petrol,Automatic,Un-Registered,Call for price
6565,Prius,Toyota,1800 cc,N/A,2011,"156,000 km",Hybrid,Automatic,Islamabad,PKR 42 lacs
6566,Prius,Toyota,1800 cc,Sedan,2011,"126,664 km",Petrol,Automatic,Lahore,PKR 40 lacs
6567,Prius,Toyota,1800 cc,Sedan,2020,"61,000 km",Petrol,Automatic,Un-Registered,PKR 89.65 lacs
6568,Prius,Toyota,1800 cc,Sedan,2014,"90,250 km",Hybrid,Automatic,Islamabad,PKR 58 lacs
6569,Prius,Toyota,1800 cc,Sedan,2011,"93,000 km",Hybrid,Automatic,Lahore,PKR 42 lacs
6570,Prius,Toyota,1500 cc,N/A,2013,"182,541 km",Hybrid,Automatic,Lahore,PKR 30 lacs
6571,Prius,Toyota,1800 cc,N/A,2012,"190,000 km",Petrol,Automatic,Sindh,PKR 39.8 lacs
6572,Prius,Toyota,1800 cc,Sedan,2010,"120,000 km",Hybrid,Automatic,Karachi,PKR 32.2 lacs
6573,Prius,Toyota,1500 cc,Sedan,2007,"190,000 km",Petrol,Automatic,Lahore,PKR 31.5 lacs
6574,Prius,Toyota,1800 cc,Sedan,2013,"125,000 km",Hybrid,Automatic,Punjab,PKR 44.5 lacs
6575,Alpha,United,1800 cc,N/A,2020,"88,000 km",Hybrid,Automatic,Un-Registered,PKR 85 lacs
6576,Prius,Toyota,1500 cc,N/A,2011,"145,000 km",Petrol,Automatic,Karachi,PKR 31.25 lacs
6577,Prius,Toyota,1800 cc,Sedan,2011,"92,000 km",Petrol,Automatic,Lahore,PKR 41.75 lacs
6578,Prius,Toyota,1800 cc,N/A,2014,"95,000 km",Hybrid,Automatic,Islamabad,PKR 48.5 lacs
6579,Prius,Toyota,1500 cc,Sedan,2007,"204,238 km",Petrol,Automatic,Punjab,PKR 29.4 lacs
6580,Prius,Toyota,1800 cc,Sedan,2009,"126,000 km",Petrol,Automatic,Islamabad,PKR 52.5 lacs
6581,Prius,Toyota,1800 cc,N/A,2013,"189,000 km",Hybrid,Automatic,Islamabad,PKR 49.5 lacs
6582,Prius,Toyota,1800 cc,N/A,2014,"111,000 km",Hybrid,Automatic,Karachi,PKR 46.35 lacs
6583,Prius,Toyota,1800 cc,Sedan,2019,"56,000 km",Petrol,Automatic,Un-Registered,Call for price
6584,Prius,Toyota,1800 cc,N/A,2011,"140,000 km",Hybrid,Automatic,Islamabad,PKR 52 lacs
6585,Civic,Honda,1300 cc,Sedan,2007,"82,000 km",Petrol,Automatic,Islamabad,PKR 29.5 lacs
6586,Prius,Toyota,1800 cc,N/A,2013,"122,000 km",Hybrid,Automatic,Lahore,PKR 48 lacs
6587,Prius,Toyota,1800 cc,Sedan,2019,"205,000 km",Hybrid,Automatic,Islamabad,PKR 95 lacs
6588,Prius,Toyota,1497 cc,Sedan,2011,"150,000 km",Petrol,Automatic,Islamabad,PKR 29.8 lacs
6589,Prius,Toyota,1800 cc,Sedan,2014,"170,000 km",Petrol,Automatic,Islamabad,PKR 51.5 lacs
6590,Prius,Toyota,1800 cc,Sedan,2021,"54,067 km",Petrol,Automatic,Un-Registered,PKR 1.3 crore
6591,Prius,Toyota,1800 cc,Sedan,2015,"146,850 km",Petrol,Automatic,Karachi,PKR 4.85 crore
6592,Prius,Toyota,1800 cc,Sedan,2014,"140,000 km",Petrol,Automatic,Karachi,PKR 53.75 lacs
6593,Prius,Toyota,1800 cc,N/A,2013,"22,000 km",Hybrid,Automatic,Islamabad,PKR 47.99 lacs
6594,Prius,Toyota,1800 cc,Sedan,2018,"71,000 km",Hybrid,Automatic,Karachi,PKR 78 lacs
6595,Prius,Toyota,1500 cc,N/A,2013,"98,000 km",Hybrid,Automatic,Punjab,PKR 43 lacs
6596,Prius,Toyota,1500 cc,Sedan,2007,"139,000 km",Petrol,Automatic,Lahore,PKR 29 lacs
6597,Prius,Toyota,1800 cc,Sedan,2011,"105,000 km",Hybrid,Automatic,Islamabad,PKR 40.5 lacs
6598,Prius,Toyota,1800 cc,Sedan,2012,"266,329 km",Petrol,Automatic,Islamabad,PKR 46 lacs
6599,Prius,Toyota,1800 cc,Sedan,2019,"106,196 km",Petrol,Automatic,Sindh,PKR 80 lacs
6600,Prius,Toyota,1800 cc,Sedan,2016,"143,000 km",Hybrid,Automatic,Islamabad,PKR 56.5 lacs
6601,Prius,Toyota,1800 cc,Sedan,2018,"69,162 km",Petrol,Automatic,Lahore,PKR 98 lacs
6602,Prius,Toyota,1800 cc,Sedan,2011,"128,000 km",Petrol,Automatic,Lahore,PKR 39 lacs
6603,Prius,Toyota,1800 cc,N/A,2023,54 km,Hybrid,Automatic,Un-Registered,PKR 1.8 crore
6604,Prius,Toyota,1800 cc,N/A,2013,"135,000 km",Hybrid,Automatic,Karachi,PKR 43.75 lacs
6605,Prius,Toyota,1500 cc,Sedan,2010,"116,000 km",Hybrid,Automatic,Sindh,PKR 31.4 lacs
6606,Prius,Toyota,1800 cc,Hatchback,2017,"98,000 km",Hybrid,Automatic,Islamabad,PKR 94.7 lacs
6607,Prius,Toyota,1500 cc,Sedan,2008,"235,000 km",Petrol,Automatic,Lahore,PKR 27 lacs
6608,Prius,Toyota,1800 cc,Sedan,2012,"163,000 km",Hybrid,Automatic,Lahore,PKR 45.5 lacs
6609,Prius,Toyota,1800 cc,N/A,2012,"140,000 km",Petrol,Automatic,Lahore,PKR 43.5 lacs
6610,Prius,Toyota,1800 cc,MPV,2012,"142,000 km",Petrol,Automatic,Islamabad,PKR 48 lacs
6611,Prius,Toyota,1497 cc,Sedan,2010,"197,757 km",Petrol,Automatic,Punjab,PKR 28.5 lacs
6612,Prius,Toyota,1500 cc,N/A,2015,"123,000 km",Hybrid,Automatic,Lahore,PKR 34.5 lacs
6613,Prius,Toyota,1800 cc,N/A,2013,"280,000 km",Hybrid,Automatic,Islamabad,PKR 44.5 lacs
6614,Prius,Toyota,1800 cc,MPV,2012,"120,000 km",Hybrid,Automatic,Karachi,PKR 47 lacs
6615,Prius,Toyota,1500 cc,N/A,2010,"121,000 km",Hybrid,Automatic,Islamabad,PKR 32.75 lacs
6616,Prius,Toyota,1500 cc,N/A,2010,"185,671 km",Hybrid,Automatic,Lahore,PKR 30.95 lacs
6617,Prius,Toyota,1800 cc,N/A,2012,"107,000 km",Petrol,Automatic,Islamabad,PKR 47.5 lacs
6618,Prius,Toyota,1500 cc,Sedan,2007,"123,457 km",Petrol,Automatic,Lahore,PKR 27.65 lacs
6619,Prius,Toyota,1800 cc,MPV,2013,"101,000 km",Petrol,Automatic,Lahore,PKR 44.5 lacs
6620,Prius,Toyota,1800 cc,Sedan,2015,"165,000 km",Hybrid,Automatic,Islamabad,PKR 57 lacs
6621,Prius,Toyota,1800 cc,Sedan,2012,"144,026 km",Petrol,Automatic,Punjab,PKR 43.4 lacs
6622,Prius,Toyota,1800 cc,MPV,2014,"100,000 km",Petrol,Automatic,Islamabad,PKR 47 lacs
6623,Prius,Toyota,1500 cc,Sedan,2006,"130,000 km",Petrol,Automatic,Islamabad,PKR 26.75 lacs
6624,Prius,Toyota,1800 cc,Hatchback,2020,"25,000 km",Hybrid,Automatic,Punjab,PKR 1.35 crore
